config_id,F,n_amrs,n_elevators,demand,model,size,arm,favorable_corner,makespan
4,3,30,1,diurnal,abstraction,8,random,HC_HI,158.25927375722927
4,3,30,1,diurnal,abstraction,8,random,HC_HI,157.62088420413326
4,3,30,1,diurnal,abstraction,8,random,HC_HI,198.18601189607864
4,3,30,1,diurnal,abstraction,8,random,HC_HI,166.27503098432067
4,3,30,1,diurnal,abstraction,8,random,HC_HI,162.385975062304
4,3,30,1,diurnal,abstraction,8,random,HC_HI,145.02034252326823
4,3,30,1,diurnal,abstraction,8,random,HC_HI,146.18601189607864
4,3,30,1,diurnal,abstraction,8,random,HC_HI,155.31146250108975
4,3,30,1,diurnal,abstraction,8,random,HC_HI,171.28223764274432
4,3,30,1,diurnal,abstraction,8,random,HC_HI,165.97632806037
4,3,30,1,diurnal,abstraction,8,random,HC_HI,147.03923077360434
4,3,30,1,diurnal,abstraction,8,random,HC_HI,170.1962863396851
4,3,30,1,diurnal,abstraction,8,random,HC_HI,182.91728755443438
4,3,30,1,diurnal,abstraction,8,random,HC_HI,156.9998340774131
4,3,30,1,diurnal,abstraction,8,random,HC_HI,180.76095991051312
4,3,30,1,diurnal,abstraction,8,random,HC_HI,156.9998340774131
4,3,30,1,diurnal,abstraction,8,random,HC_HI,132.19161420189158
4,3,30,1,diurnal,abstraction,8,random,HC_HI,171.67384958350067
4,3,30,1,diurnal,abstraction,8,random,HC_HI,157.5202687894152
4,3,30,1,diurnal,abstraction,8,HC_HI,HC_HI,186.12110393017744
4,3,30,1,diurnal,abstraction,8,HC_HI,HC_HI,190.15280057317358
