regime,model,size,cv,arm,makespan
E1_c2,batched,6,0.2,LC_HI,208.029727604759
E1_c2,batched,6,0.2,LC_HI,246.625564249041
E1_c2,batched,6,0.2,LC_HI,295.0727693485662
E1_c2,batched,6,0.2,LC_HI,257.05687949002754
E1_c2,batched,6,0.2,LC_HI,216.0835752836541
E1_c2,batched,6,0.2,LC_HI,260.79676073263545
E1_c2,batched,6,0.2,LC_HI,290.3108719659509
E1_c2,batched,6,0.2,LC_HI,256.00801322393465
E1_c2,batched,6,0.2,LC_HI,186.91623023590094
E1_c2,batched,6,0.2,LC_HI,249.87680216574876
E1_c2,batched,6,0.2,LC_HI,251.01613197545305
E1_c2,batched,6,0.2,LC_HI,221.80976262786407
E1_c2,batched,6,0.2,LC_HI,227.10320871793905
E1_c2,batched,6,0.2,LC_HI,232.99637870360021
E1_c2,batched,6,0.2,LC_HI,290.8168368520853
E1_c2,batched,6,0.2,LC_HI,299.1728327840911
E1_c2,batched,6,0.2,LC_HI,212.8211631449777
E1_c2,batched,6,0.2,LC_HI,196.1458103860963
E1_c2,batched,6,0.2,LC_HI,242.00562914460474
E1_c2,batched,6,0.2,LC_HI,211.8058436898906
E1_c2,batched,6,0.2,LC_HI,237.38428737610803
E1_c2,batched,6,0.2,LC_HI,193.82701236848243
E1_c2,batched,6,0.2,LC_HI,252.23249974074054
E1_c2,batched,6,0.2,LC_HI,256.369224034741
E1_c2,batched,6,0.2,LC_HI,230.9527305969487
E1_c2,batched,6,0.2,LC_HI,231.73601557322215
E1_c2,batched,6,0.2,LC_HI,240.83380935320656
E1_c2,batched,6,0.2,LC_HI,197.20516302336807
E1_c2,batched,6,0.2,LC_HI,251.120956319139
E1_c2,batched,6,0.2,LC_HI,261.80658305475015
E1_c2,batched,6,0.2,LC_HI,295.00331482990475
E1_c2,batched,6,0.2,LC_HI,246.1121508514994
E1_c2,batched,6,0.2,LC_HI,255.93321268704136
E1_c2,batched,6,0.2,LC_HI,313.97996069154595
E1_c2,batched,6,0.2,LC_HI,276.9345499894049
E1_c2,batched,6,0.2,LC_HI,219.96306555190233
E1_c2,batched,6,0.2,LC_HI,261.93824298374705
E1_c2,batched,6,0.2,LC_HI,183.95524052024138
E1_c2,batched,6,0.2,LC_HI,220.9835902106969
E1_c2,batched,6,0.2,LC_HI,251.33163278023852
E1_c2,batched,6,0.2,LC_HI,243.9791230350865
E1_c2,batched,6,0.2,LC_HI,184.14360739051102
E1_c2,batched,6,0.2,LC_HI,215.9438219063898
E1_c2,batched,6,0.2,LC_HI,231.64961324113975
E1_c2,batched,6,0.2,LC_LI,273.97397512259124
E1_c2,batched,6,0.2,LC_LI,235.71300924524218
E1_c2,batched,6,0.2,LC_LI,197.13934331330822
E1_c2,batched,6,0.2,LC_LI,202.24075818676695
E1_c2,batched,6,0.2,LC_LI,251.11683717056704
E1_c2,batched,6,0.2,LC_LI,224.852511409488
E1_c2,batched,6,0.2,LC_LI,212.02267663550407
E1_c2,batched,6,0.2,LC_LI,196.86357514490794
E1_c2,batched,6,0.2,LC_LI,207.06490114807585
E1_c2,batched,6,0.2,LC_LI,270.9872645301975
E1_c2,batched,6,0.2,LC_LI,226.74752068591016
E1_c2,batched,6,0.2,LC_LI,231.08472385087154
E1_c2,batched,6,0.2,LC_LI,247.1745933429153
E1_c2,batched,6,0.2,LC_LI,192.255492985534
E1_c2,batched,6,0.2,LC_LI,293.94784618061146
E1_c2,batched,6,0.2,LC_LI,257.13541855119223
E1_c2,batched,6,0.2,LC_LI,216.10524023970572
E1_c2,batched,6,0.2,LC_LI,216.74728866951352
E1_c2,batched,6,0.2,LC_LI,308.77643830311956
E1_c2,batched,6,0.2,LC_LI,284.73472897805715
E1_c2,batched,6,0.2,LC_LI,216.0561663425139
E1_c2,batched,6,0.2,LC_LI,226.80084633134652
E1_c2,batched,6,0.2,LC_LI,250.91330436731886
E1_c2,batched,6,0.2,LC_LI,279.023266559057
E1_c2,batched,6,0.2,LC_LI,247.18628489910765
E1_c2,batched,6,0.2,LC_LI,275.00173847351107
E1_c2,batched,6,0.2,LC_LI,273.908612635474
E1_c2,batched,6,0.2,LC_LI,261.0363522119753
E1_c2,batched,6,0.2,LC_LI,178.7009342071008
E1_c2,batched,6,0.2,LC_LI,256.0662729291612
E1_c2,batched,6,0.2,LC_LI,284.09075143080395
E1_c2,batched,6,0.2,LC_LI,273.88813538861666
E1_c2,batched,6,0.2,LC_LI,211.65461686192447
E1_c2,batched,6,0.2,LC_LI,250.26572095749788
E1_c2,batched,6,0.2,LC_LI,270.5216003063494
E1_c2,batched,6,0.2,LC_LI,254.1408366051449
E1_c2,batched,6,0.2,LC_LI,207.11466664311416
E1_c2,batched,6,0.2,LC_LI,273.94307154406556
E1_c2,batched,6,0.2,LC_LI,284.97726826253546
E1_c2,batched,6,0.2,LC_LI,250.87219441146758
E1_c2,batched,6,0.2,LC_LI,293.89387137199344
E1_c2,batched,6,0.2,LC_LI,206.8363530760318
E1_c2,batched,6,0.2,LC_LI,188.05392093620065
E1_c2,batched,6,0.2,LC_LI,222.0072821270312
E1_c2,batched,6,0.2,LC_LI,212.83736714587798
E1_c2,batched,6,0.2,LC_LI,266.08926147134434
E1_c2,batched,6,0.2,LC_LI,206.89819091404144
E1_c2,batched,6,0.2,LC_LI,237.7016896213528
E1_c2,batched,6,0.2,LC_LI,257.03849707208667
E1_c2,batched,6,0.2,LC_LI,298.86767006297816
E1_c2,batched,6,0.2,LC_LI,273.97181047874994
E1_c2,batched,6,0.2,LC_LI,275.8935338929261
E1_c2,batched,6,0.2,LC_LI,188.91543076488074
E1_c2,batched,6,0.2,LC_LI,225.82156148626513
E1_c2,batched,6,0.2,LC_LI,225.03177454942525
E1_c2,batched,6,0.2,LC_LI,206.38783711747283
E1_c2,batched,6,0.2,LC_LI,197.14313768587192
E1_c2,batched,6,0.2,LC_LI,236.98870551089047
E1_c2,batched,6,0.2,LC_LI,226.7496954575465
E1_c2,batched,6,0.2,LC_LI,246.26863232017374
E1_c2,batched,6,0.2,LC_LI,251.06237222739907
E1_c2,batched,6,0.2,LC_LI,235.9302061908269
E1_c2,batched,6,0.2,LC_LI,198.0084082441308
E1_c2,batched,6,0.2,LC_LI,269.98060901636075
E1_c2,batched,6,0.2,LC_LI,235.67267399971584
E1_c2,batched,6,0.2,LC_LI,285.42582541604423
E1_c2,batched,6,0.2,LC_LI,192.1008774415634
E1_c2,batched,6,0.2,LC_LI,238.20163568176352
E1_c2,batched,6,0.2,LC_LI,212.69655974002825
E1_c2,batched,6,0.2,LC_LI,216.6053722810023
E1_c2,batched,6,0.2,LC_LI,237.08709123780022
E1_c2,batched,6,0.2,LC_LI,207.82029426220078
E1_c2,batched,6,0.2,LC_LI,254.86241193582686
E1_c2,batched,6,0.2,LC_LI,254.28909311914302
E1_c2,batched,6,0.2,LC_LI,197.0254917378424
E1_c2,batched,6,0.2,LC_LI,162.43058458792382
E1_c2,batched,6,0.2,LC_LI,270.07534040057016
E1_c2,batched,6,0.2,LC_LI,212.29203422066917
E1_c2,batched,6,0.2,LC_LI,220.13411429790906
E1_c2,batched,6,0.2,LC_LI,284.91043363447113
E1_c2,batched,6,0.2,LC_LI,264.8348323560611
E1_c2,batched,6,0.2,LC_LI,230.9485012554434
E1_c2,batched,6,0.2,LC_LI,254.9363350747388
E1_c2,batched,6,0.2,LC_LI,271.17346032004434
E1_c2,batched,6,0.2,LC_LI,187.90283373079512
E1_c2,batched,6,0.2,LC_LI,255.9388427366237
E1_c2,batched,6,0.2,LC_LI,196.84202463753422
E1_c2,batched,6,0.2,LC_LI,255.77994016759692
E1_c2,batched,6,0.2,LC_LI,227.16111379934398
E1_c2,batched,6,0.2,LC_LI,226.16705810306775
E1_c2,batched,6,0.2,LC_LI,232.07122154686377
E1_c2,batched,6,0.2,LC_LI,167.693672235163
E1_c2,batched,6,0.2,LC_LI,261.1862384994341
E1_c2,batched,6,0.2,LC_LI,260.92705010154793
E1_c2,batched,6,0.2,LC_LI,250.01423892812835
E1_c2,batched,6,0.2,LC_LI,197.96685983792722
E1_c2,batched,6,0.2,LC_LI,236.0436132822312
E1_c2,batched,6,0.2,LC_LI,197.2076365688215
E1_c2,batched,6,0.2,LC_LI,236.96617724616468
E1_c2,batched,6,0.2,LC_LI,212.07919339676783
E1_c2,batched,6,0.2,LC_LI,276.4264131456829
E1_c2,batched,6,0.2,LC_LI,189.11417242823273
E1_c2,batched,6,0.2,LC_LI,245.94553812660672
E1_c2,batched,6,0.2,LC_LI,284.1605267122199
E1_c2,batched,6,0.2,LC_LI,219.9763528448457
E1_c2,batched,6,0.2,LC_LI,261.11407367606546
E1_c2,batched,6,0.2,LC_LI,220.02209328050535
E1_c2,batched,6,0.2,LC_LI,270.69294694280876
E1_c2,batched,6,0.2,LC_LI,232.14331049746565
E1_c2,batched,6,0.2,LC_LI,285.91285985053264
E1_c2,batched,6,0.2,LC_LI,270.06031956968013
E1_c2,batched,6,0.2,LC_LI,206.89941653209644
E1_c2,batched,6,0.2,LC_LI,284.3584636720359
E1_c2,batched,6,0.2,LC_LI,290.23992898446716
E1_c2,batched,6,0.2,LC_LI,245.92354147186
E1_c2,batched,6,0.2,LC_LI,250.1221608374746
E1_c2,batched,6,0.2,LC_LI,227.08515311570528
E1_c2,batched,6,0.2,LC_LI,212.94018406990637
E1_c2,batched,6,0.2,LC_LI,231.86763272932433
E1_c2,batched,6,0.2,LC_LI,250.75999546477843
E1_c2,batched,6,0.2,LC_LI,269.9340922239193
E1_c2,batched,6,0.2,LC_LI,295.0084120446452
E1_c2,batched,6,0.2,LC_LI,187.91563891542268
E1_c2,batched,6,0.2,LC_LI,230.98447956377132
E1_c2,batched,6,0.2,LC_LI,207.90915339718293
E1_c2,batched,6,0.2,LC_LI,285.15486476919534
E1_c2,batched,6,0.2,LC_LI,256.13199148322445
E1_c2,batched,6,0.2,LC_LI,298.87347136515984
E1_c2,batched,6,0.2,LC_LI,270.99629764863005
E1_c2,batched,6,0.2,LC_LI,255.17916710806526
E1_c2,batched,6,0.2,LC_LI,225.89526871338722
E1_c2,batched,6,0.2,LC_LI,231.93480480805326
E1_c2,batched,6,0.2,LC_LI,270.9260276781798
E1_c2,batched,6,0.2,LC_LI,198.00573609233737
E1_c2,batched,6,0.2,LC_LI,162.41493689014453
E1_c2,batched,6,0.2,LC_LI,232.0510257397321
E1_c2,batched,6,0.2,LC_LI,191.79671572378254
E1_c2,batched,6,0.2,LC_LI,269.8798023244204
E1_c2,batched,6,0.2,LC_LI,251.07040394202383
E1_c2,batched,6,0.2,LC_LI,245.84508902845272
E1_c2,batched,6,0.2,LC_LI,221.0135903527916
E1_c2,batched,6,0.2,LC_LI,286.45457044064426
E1_c2,batched,6,0.2,LC_LI,201.97554057356376
E1_c2,batched,6,0.2,LC_LI,191.0268239908807
E1_c2,batched,6,0.2,LC_LI,250.90976512736148
E1_c2,batched,6,0.2,LC_LI,236.95280468048816
E1_c2,batched,6,0.2,LC_LI,202.142245443433
E1_c2,batched,6,0.2,LC_LI,270.94949238817173
E1_c2,batched,6,0.2,LC_LI,294.3760707331868
E1_c2,batched,6,0.2,LC_LI,231.97504933840895
E1_c2,batched,6,0.2,LC_LI,162.98548385787535
E1_c2,batched,6,0.2,LC_LI,232.36096467756053
E1_c2,batched,6,0.2,LC_LI,216.88657842177432
E1_c2,batched,6,0.2,LC_LI,216.04572172503754
E1_c2,batched,6,0.2,LC_LI,193.92027881946706
E1_c2,batched,6,0.2,LC_LI,193.02003687433216
E1_c2,batched,6,0.2,LC_LI,220.13058673558157
E1_c2,batched,6,0.2,LC_LI,222.02771445855103
E1_c2,batched,6,0.2,LC_LI,192.1391281014403
E1_c2,batched,6,0.2,LC_LI,279.0294366100378
E1_c2,batched,6,0.2,LC_LI,187.06667739230255
E1_c2,batched,6,0.2,LC_LI,284.9644466615738
E1_c2,batched,6,0.2,LC_LI,231.9771533370698
E1_c2,batched,6,0.2,LC_LI,274.8896287416822
E1_c2,batched,6,0.2,LC_LI,303.9171554766988
E1_c2,batched,6,0.2,LC_LI,235.86088338871585
E1_c2,batched,6,0.2,LC_LI,266.0358071368796
E1_c2,batched,6,0.2,LC_LI,192.16712411430876
E1_c2,batched,6,0.2,LC_LI,276.62221869818416
E1_c2,batched,6,0.2,LC_LI,190.68622489985853
E1_c2,batched,6,0.2,LC_LI,236.0906017325135
E1_c2,batched,6,0.2,LC_LI,178.83666897337923
E1_c2,batched,6,0.2,LC_LI,191.78553715250888
E1_c2,batched,6,0.2,LC_LI,254.39821109860952
E1_c2,batched,6,0.2,LC_LI,276.07386406098044
E1_c2,batched,6,0.2,LC_LI,220.14671080593095
E1_c2,batched,6,0.2,LC_LI,192.05223598053655
E1_c2,batched,6,0.2,LC_LI,256.11421588533716
E1_c2,batched,6,0.2,LC_LI,195.9965169647151
E1_c2,batched,6,0.2,LC_LI,228.14620290360529
E1_c2,batched,6,0.2,LC_LI,284.7093041381233
E1_c2,batched,6,0.2,LC_LI,241.0018978655852
E1_c2,batched,6,0.2,LC_LI,201.82041289957638
E1_c2,batched,6,0.2,LC_LI,230.58901491404396
E1_c2,batched,6,0.2,LC_LI,191.90436823000283
E1_c2,batched,6,0.2,LC_LI,236.80228286244858
E1_c2,batched,6,0.2,LC_LI,251.3171003009297
E1_c2,batched,6,0.2,LC_LI,196.72802617397238
E1_c2,batched,6,0.2,LC_LI,229.97692755626204
E1_c2,batched,6,0.2,LC_LI,270.06095427579896
E1_c2,batched,6,0.2,LC_LI,276.1048066189556
E1_c2,batched,6,0.2,LC_LI,270.9445245795659
E1_c2,batched,6,0.2,LC_LI,266.04186276987093
E1_c2,batched,6,0.2,LC_LI,231.02834466062154
E1_c2,batched,6,0.2,LC_LI,293.89331160138795
E1_c2,batched,6,0.2,LC_LI,190.89103729242345
E1_c2,batched,6,0.2,LC_LI,284.82118810350744
E1_c2,batched,6,0.2,LC_LI,235.82636067783773
E1_c2,batched,6,0.2,LC_LI,236.1289253118021
E1_c2,batched,6,0.2,LC_LI,181.8062864538649
E1_c2,batched,6,0.5,random,250.5230573636187
E1_c2,batched,6,0.5,random,204.8174606280299
E1_c2,batched,6,0.5,random,237.59740581909114
E1_c2,batched,6,0.5,random,229.3640563472529
E1_c2,batched,6,0.5,random,279.5696123263059
E1_c2,batched,6,0.5,random,285.1208107101211
E1_c2,batched,6,0.5,random,232.80135683955945
E1_c2,batched,6,0.5,random,232.04086477751912
E1_c2,batched,6,0.5,random,231.71107601269466
E1_c2,batched,6,0.5,random,230.89964529472127
E1_c2,batched,6,0.5,random,197.8134061710527
E1_c2,batched,6,0.5,random,197.79248312117198
E1_c2,batched,6,0.5,random,244.9275909061559
E1_c2,batched,6,0.5,random,298.44063745457856
E1_c2,batched,6,0.5,random,227.04758632541032
E1_c2,batched,6,0.5,random,246.09443508649977
E1_c2,batched,6,0.5,random,159.02407620462384
E1_c2,batched,6,0.5,random,182.8055246685023
E1_c2,batched,6,0.5,random,205.86540075769915
E1_c2,batched,6,0.5,random,274.56738626350733
E1_c2,batched,6,0.5,random,275.53039920584524
E1_c2,batched,6,0.5,random,269.9786188974529
E1_c2,batched,6,0.5,random,226.10386950123586
E1_c2,batched,6,0.5,random,275.1883480388641
E1_c2,batched,6,0.5,random,225.57126178324444
E1_c2,batched,6,0.5,random,235.59614186078798
E1_c2,batched,6,0.5,random,251.39208432203446
E1_c2,batched,6,0.5,random,165.04549079455518
E1_c2,batched,6,0.5,random,236.0041744023619
E1_c2,batched,6,0.5,random,221.0848597350954
E1_c2,batched,6,0.5,random,235.51930180970777
E1_c2,batched,6,0.5,random,207.62817799506368
E1_c2,batched,6,0.5,random,241.79952066010793
E1_c2,batched,6,0.5,random,202.48929383906074
E1_c2,batched,6,0.5,random,252.14735290102323
E1_c2,batched,6,0.5,random,195.42696700276878
E1_c2,batched,6,0.5,random,231.40343584834886
E1_c2,batched,6,0.5,random,251.4519510200168
E1_c2,batched,6,0.5,random,245.77998085010344
E1_c2,batched,6,0.5,random,207.8210081190777
E1_c2,batched,6,0.5,random,273.52399639119824
E1_c2,batched,6,0.5,random,293.8429284202135
E1_c2,batched,6,0.5,random,242.70282877171098
E1_c2,batched,6,0.5,random,244.50611525353406
E1_c2,batched,6,0.5,random,259.85582654684924
E1_c2,batched,6,0.5,random,206.73836892096375
E1_c2,batched,6,0.5,random,250.45830746316415
E1_c2,batched,6,0.5,random,241.16796829173194
E1_c2,batched,6,0.5,random,206.75077242542085
E1_c2,batched,6,0.5,random,220.74562518798786
E1_c2,batched,6,0.5,random,202.69088641703357
E1_c2,batched,6,0.5,random,225.03672455045245
E1_c2,batched,6,0.5,random,191.50379936753902
E1_c2,batched,6,0.5,random,255.41789662788386
E1_c2,batched,6,0.5,random,225.7203373902326
E1_c2,batched,6,0.5,random,241.3965393642398
E1_c2,batched,6,0.5,random,283.97211981851973
E1_c2,batched,6,0.5,random,254.8294868341511
E1_c2,batched,6,0.5,random,215.84349134779197
E1_c2,batched,6,0.5,random,256.2692515877115
E1_c2,batched,6,0.5,random,241.7578653262466
E1_c2,batched,6,0.5,random,239.8896285830761
E1_c2,batched,6,0.5,random,250.6415977891935
E1_c2,batched,6,0.5,random,279.8217552248228
E1_c2,batched,6,0.5,random,197.76579996635232
E1_c2,batched,6,0.5,random,198.51175372559754
E1_c2,batched,6,0.5,random,229.98274247346657
E1_c2,batched,6,0.5,random,240.51317443853915
E1_c2,batched,6,0.5,random,187.795262010628
E1_c2,batched,6,0.5,random,234.64727963240105
E1_c2,batched,6,0.5,random,229.84648474758788
E1_c2,batched,6,0.5,random,226.81719437795152
E1_c2,batched,6,0.5,random,274.5214698009843
E1_c2,batched,6,0.5,random,263.6253235898593
E1_c2,batched,6,0.5,random,182.73223171469132
E1_c2,batched,6,0.5,random,223.91464094249977
E1_c2,batched,6,0.5,random,188.03204183668674
E1_c2,batched,6,0.5,random,245.97523068273188
E1_c2,batched,6,0.5,random,215.53427871076815
E1_c2,batched,6,0.5,random,250.67626790799457
E1_c2,batched,6,0.5,random,278.5136966602524
E1_c2,batched,6,0.5,random,269.8561222448296
E1_c2,batched,6,0.5,random,236.98012759452112
E1_c2,batched,6,0.5,random,193.77161491450116
E1_c2,batched,6,0.5,random,162.17020404987466
E1_c2,batched,6,0.5,random,244.93855111078312
E1_c2,batched,6,0.5,random,294.5965400939715
E1_c2,batched,6,0.5,random,257.6233531463193
E1_c2,batched,6,0.5,random,198.02570938965926
E1_c2,batched,6,0.5,random,227.5433335680902
E1_c2,batched,6,0.5,random,184.70713118728315
E1_c2,batched,6,0.5,random,269.76247158586517
E1_c2,batched,6,0.5,random,197.2687131994683
E1_c2,batched,6,0.5,random,270.48195066822075
E1_c2,batched,6,0.5,random,244.17282894082823
E1_c2,batched,6,0.5,random,205.72944507550352
E1_c2,batched,6,0.5,random,217.94839094822606
E1_c2,batched,6,0.5,random,203.49191195368985
E1_c2,batched,6,0.5,random,264.7032648003569
E1_c2,batched,6,0.5,random,180.75070949169097
E1_c2,batched,6,0.5,random,236.14855988954113
E1_c2,batched,6,0.5,random,241.34817599382623
E1_c2,batched,6,0.5,random,178.6605379303512
E1_c2,batched,6,0.5,random,236.79123961955764
E1_c2,batched,6,0.5,random,192.84303995058087
E1_c2,batched,6,0.5,random,263.4692544170588
E1_c2,batched,6,0.5,random,216.3260898017231
E1_c2,batched,6,0.5,random,254.46005119932752
E1_c2,batched,6,0.5,random,237.0667272286217
E1_c2,batched,6,0.5,random,219.4601387622708
E1_c2,batched,6,0.5,random,274.5202040463573
E1_c2,batched,6,0.5,random,246.23680498334616
E1_c2,batched,6,0.5,random,193.12119793053554
E1_c2,batched,6,0.5,random,280.76952879246363
E1_c2,batched,6,0.5,random,273.6789663965659
E1_c2,batched,6,0.5,random,230.72072679429428
E1_c2,batched,6,0.5,random,222.66926779719313
E1_c2,batched,6,0.5,random,242.01687050556362
E1_c2,batched,6,0.5,random,213.11340717931847
E1_c2,batched,6,0.5,random,271.09949735395776
E1_c2,batched,6,0.5,random,250.68263278634015
E1_c2,batched,6,0.5,random,263.6073236616084
E1_c2,batched,6,0.5,random,264.54281588779224
E1_c2,batched,6,0.5,random,198.1057355621841
E1_c2,batched,6,0.5,random,280.5588665653354
E1_c2,batched,6,0.5,random,284.488816395398
E1_c2,batched,6,0.5,random,251.5412939249125
E1_c2,batched,6,0.5,random,245.87575035641152
E1_c2,batched,6,0.5,random,199.66088790312548
E1_c2,batched,6,0.5,random,246.14944233591905
E1_c2,batched,6,0.5,random,303.5239236955757
E1_c2,batched,6,0.5,random,259.4933506199675
E1_c2,batched,6,0.5,random,255.051922876685
E1_c2,batched,6,0.5,random,265.456736213023
E1_c2,batched,6,0.5,random,210.91057636105808
E1_c2,batched,6,0.5,random,181.74721305237244
E1_c2,batched,6,0.5,random,260.4471666012869
E1_c2,batched,6,0.5,random,211.36530067927436
E1_c2,batched,6,0.5,random,270.85531603659257
E1_c2,batched,6,0.5,random,246.88390988248992
E1_c2,batched,6,0.5,random,178.44998867466316
E1_c2,batched,6,0.5,random,255.0029599251882
E1_c2,batched,6,0.5,random,278.8809790388076
E1_c2,batched,6,0.5,random,138.74761778962608
E1_c2,batched,6,0.5,random,206.4040585494111
E1_c2,batched,6,0.5,random,201.80282125369007
E1_c2,batched,6,0.5,random,215.39592139369097
E1_c2,batched,6,0.5,random,266.29052231991625
E1_c2,batched,6,0.5,random,242.7456219408155
E1_c2,batched,6,0.5,random,191.6607678140542
E1_c2,batched,6,0.5,random,254.50304933032365
E1_c2,batched,6,0.5,random,222.52857934482932
E1_c2,batched,6,0.5,random,206.4900943756246
E1_c2,batched,6,0.5,random,256.34312700798785
E1_c2,batched,6,0.5,random,183.77444843301427
E1_c2,batched,6,0.5,random,252.23992160077188
E1_c2,batched,6,0.5,random,232.33963807792185
E1_c2,batched,6,0.5,random,240.85076480348394
E1_c2,batched,6,0.5,random,222.87395436368178
E1_c2,batched,6,0.5,random,270.90739160173126
E1_c2,batched,6,0.5,random,241.05044668342546
E1_c2,batched,6,0.5,random,241.58826762259292
E1_c2,batched,6,0.5,random,218.85359427047996
E1_c2,batched,6,0.5,random,265.5002420449577
E1_c2,batched,6,0.5,random,217.54516319784764
E1_c2,batched,6,0.5,random,260.55266944450864
E1_c2,batched,6,0.5,random,214.85706693550352
E1_c2,batched,6,0.5,random,261.74535701624615
E1_c2,batched,6,0.5,random,279.2768657801479
E1_c2,batched,6,0.5,random,263.1295431522009
E1_c2,batched,6,0.5,random,275.05266288542396
E1_c2,batched,6,0.5,random,266.29818700836637
E1_c2,batched,6,0.5,random,260.1972835941681
E1_c2,batched,6,0.5,random,201.8661144828057
E1_c2,batched,6,0.5,random,234.78865555485217
E1_c2,batched,6,0.5,random,192.59384830132527
E1_c2,batched,6,0.5,random,187.88860484530767
E1_c2,batched,6,0.5,random,221.1142461451168
E1_c2,batched,6,0.5,random,254.8568755350575
E1_c2,batched,6,0.5,random,255.12584428356865
E1_c2,batched,6,0.5,random,236.5530908925511
E1_c2,batched,6,0.5,random,163.27378762346706
E1_c2,batched,6,0.5,random,204.24486058749662
E1_c2,batched,6,0.5,random,245.0831255255488
E1_c2,batched,6,0.5,random,242.0609324222775
E1_c2,batched,6,0.5,random,238.14069735190571
E1_c2,batched,6,0.5,random,232.71072375951212
E1_c2,batched,6,0.5,random,294.61088031796214
E1_c2,batched,6,0.5,random,261.52391541940574
E1_c2,batched,6,0.5,random,210.88316978930482
E1_c2,batched,6,0.5,random,270.86260273095104
E1_c2,batched,6,0.5,random,212.24633062918562
E1_c2,batched,6,0.5,random,256.0956995057145
E1_c2,batched,6,0.5,random,169.42453644170166
E1_c2,batched,6,0.5,random,250.8641036879559
E1_c2,batched,6,0.5,random,266.02661760625597
E1_c2,batched,6,0.5,random,269.3848865732667
E1_c2,batched,6,0.5,random,245.97639695090615
E1_c2,batched,6,0.5,random,214.90725093012975
E1_c2,batched,6,0.5,random,251.6969164017749
E1_c2,batched,6,0.5,HC_HI,294.38375059303655
E1_c2,batched,6,0.5,HC_HI,250.03136551853765
E1_c2,batched,6,0.5,HC_HI,244.86232084788793
E1_c2,batched,6,0.5,HC_HI,261.47141628688934
E1_c2,batched,6,0.5,HC_HI,225.69262026096885
E1_c2,batched,6,0.5,HC_HI,239.76558466589847
E1_c2,batched,6,0.5,HC_HI,251.26762510711842
E1_c2,batched,6,0.5,HC_HI,239.51296146376694
E1_c2,batched,6,0.5,HC_HI,231.339745592104
E1_c2,batched,6,0.5,HC_HI,202.0985495417609
E1_c2,batched,6,0.5,HC_HI,253.88625061955338
E1_c2,batched,6,0.5,HC_HI,230.55798506042098
E1_c2,batched,6,0.5,HC_HI,206.65234253603396
E1_c2,batched,6,0.5,HC_HI,230.66733520564952
E1_c2,batched,6,0.5,HC_HI,168.08951073265553
E1_c2,batched,6,0.5,HC_HI,216.98730746411616
E1_c2,batched,6,0.5,HC_HI,257.1844236683263
E1_c2,batched,6,0.5,HC_HI,241.62483718368048
E1_c2,batched,6,0.5,HC_HI,245.2428558629538
E1_c2,batched,6,0.5,HC_HI,230.76720680838093
E1_c2,batched,6,0.5,HC_HI,254.40412112712534
E1_c2,batched,6,0.5,HC_HI,255.1519834081265
E1_c2,batched,6,0.5,HC_HI,235.9583364295245
E1_c2,batched,6,0.5,HC_HI,236.72535522727418
E1_c2,batched,6,0.5,HC_HI,251.42143000102618
E1_c2,batched,6,0.5,HC_HI,240.1125134373791
E1_c2,batched,6,0.5,HC_HI,233.7272075986511
E1_c2,batched,6,0.5,HC_HI,237.23771300772833
E1_c2,batched,6,0.5,HC_HI,241.57036321049125
E1_c2,batched,6,0.5,HC_HI,255.64025848213163
E1_c2,batched,6,0.5,HC_HI,237.71731799982496
E1_c2,batched,6,0.5,HC_HI,231.09191889304725
E1_c2,batched,6,0.5,HC_HI,216.92830402360306
E1_c2,batched,6,0.5,HC_HI,229.57264879073858
E1_c2,batched,6,0.5,HC_HI,239.83401622173258
E1_c2,batched,6,0.5,HC_HI,236.5093918270321
E1_c2,batched,6,0.5,HC_HI,273.6794678448407
E1_c2,batched,6,0.5,HC_HI,210.55083980168803
E1_c2,batched,6,0.5,HC_HI,260.8611382898172
E1_c2,batched,6,0.5,HC_HI,210.6858028057746
E1_c2,batched,6,0.5,HC_HI,244.72580439762697
E1_c2,batched,6,0.5,HC_HI,251.35749053219436
E1_c2,batched,6,0.5,HC_HI,274.62096864702494
E1_c2,batched,6,0.5,HC_HI,207.81413499539656
E1_c2,batched,6,0.5,HC_HI,182.6403652383475
E1_c2,batched,6,0.5,HC_HI,183.78913757683264
E1_c2,batched,6,0.5,HC_HI,242.12608854120344
E1_c2,batched,6,0.5,HC_HI,255.36589049363002
E1_c2,batched,6,0.5,HC_HI,235.6491985952186
E1_c2,batched,6,0.5,HC_HI,279.8851280332168
E1_c2,batched,6,0.5,HC_HI,254.7914148779659
E1_c2,batched,6,0.5,HC_HI,259.55988637680167
E1_c2,batched,6,0.5,HC_HI,251.3338787939652
E1_c2,batched,6,0.5,HC_HI,201.99266591506472
E1_c2,batched,6,0.5,HC_HI,207.4986581129923
E1_c2,batched,6,0.5,HC_HI,239.25733100175108
E1_c2,batched,6,0.5,HC_HI,260.66852950343485
E1_c2,batched,6,0.5,HC_HI,273.9847209095964
E1_c2,batched,6,0.5,HC_HI,232.37088991932336
E1_c2,batched,6,0.5,HC_HI,270.94082630648154
E1_c2,batched,6,0.5,HC_HI,245.34803920225235
E1_c2,batched,6,0.5,HC_HI,294.87769379641054
E1_c2,batched,6,0.5,HC_HI,187.92440513849004
E1_c2,batched,6,0.5,HC_HI,212.81640630100088
E1_c2,batched,6,0.5,HC_HI,187.87040259298018
E1_c2,batched,6,0.5,HC_HI,220.9921021240004
