config_id,F,n_amrs,n_elevators,demand,model,size,policy,makespan
3,3,15,2,clustered,batched,8,P6_spo_tree,100.0
3,3,15,2,clustered,batched,8,P6_spo_tree,90.0
3,3,15,2,clustered,batched,8,P6_spo_tree,66.0
3,3,15,2,clustered,batched,8,P6_spo_tree,76.0
3,3,15,2,clustered,batched,8,P6_spo_tree,119.0
3,3,15,2,clustered,batched,8,P6_spo_tree,143.0
3,3,15,2,clustered,batched,8,P6_spo_tree,90.0
3,3,15,2,clustered,batched,8,P6_spo_tree,90.0
3,3,15,2,clustered,batched,8,P6_spo_tree,104.0
3,3,15,2,clustered,batched,8,P6_spo_tree,128.0
3,3,15,2,clustered,batched,8,P6_spo_tree,128.0
3,3,15,2,clustered,batched,8,P6_spo_tree,86.0
3,3,15,2,clustered,batched,8,P6_spo_tree,81.0
3,3,15,2,clustered,batched,8,P6_spo_tree,100.0
3,3,15,2,clustered,batched,8,P6_spo_tree,114.0
3,3,15,2,clustered,batched,8,P6_spo_tree,81.0
3,3,15,2,clustered,batched,8,P6_spo_tree,100.0
5,3,30,2,diurnal,batched,8,P0_random,111.20268398043754
5,3,30,2,diurnal,batched,8,P0_random,99.00306914412774
5,3,30,2,diurnal,batched,8,P0_random,173.39257005661094
5,3,30,2,diurnal,batched,8,P0_random,135.82217914816854
5,3,30,2,diurnal,batched,8,P0_random,104.70037080154388
5,3,30,2,diurnal,batched,8,P0_random,129.29552104668667
5,3,30,2,diurnal,batched,8,P0_random,99.85209713022223
5,3,30,2,diurnal,batched,8,P0_random,129.01136123429393
5,3,30,2,diurnal,batched,8,P0_random,130.39257005661094
5,3,30,2,diurnal,batched,8,P0_random,116.12830475323233
5,3,30,2,diurnal,batched,8,P0_random,128.81303451542558
5,3,30,2,diurnal,batched,8,P0_random,125.86780228891998
5,3,30,2,diurnal,batched,8,P0_random,128.29552104668667
5,3,30,2,diurnal,batched,8,P0_random,129.29552104668667
5,3,30,2,diurnal,batched,8,P0_random,153.96871697999308
5,3,30,2,diurnal,batched,8,P0_random,157.896604322149
5,3,30,2,diurnal,batched,8,P0_random,131.03194742229124
5,3,30,2,diurnal,batched,8,P0_random,104.70037080154388
5,3,30,2,diurnal,batched,8,P0_random,131.435485575787
5,3,30,2,diurnal,batched,8,P0_random,115.79511088849631
5,3,30,2,diurnal,batched,8,P1_dest_cluster,110.41477986224243
5,3,30,2,diurnal,batched,8,P1_dest_cluster,100.284987348318
5,3,30,2,diurnal,batched,8,P1_dest_cluster,126.61027589977245
5,3,30,2,diurnal,batched,8,P1_dest_cluster,111.73958156947286
5,3,30,2,diurnal,batched,8,P1_dest_cluster,145.62396846810742
5,3,30,2,diurnal,batched,8,P1_dest_cluster,120.97205653707636
5,3,30,2,diurnal,batched,8,P1_dest_cluster,129.04227880501853
5,3,30,2,diurnal,batched,8,P1_dest_cluster,151.803249271308
5,3,30,2,diurnal,batched,8,P1_dest_cluster,112.05541229740116
5,3,30,2,diurnal,batched,8,P1_dest_cluster,83.2155215473903
5,3,30,2,diurnal,batched,8,P1_dest_cluster,173.39257005661094
5,3,30,2,diurnal,batched,8,P1_dest_cluster,113.27576958342678
5,3,30,2,diurnal,batched,8,P1_dest_cluster,116.35407583589408
5,3,30,2,diurnal,batched,8,P1_dest_cluster,94.0384298235286
5,3,30,2,diurnal,batched,8,P1_dest_cluster,120.37472410426827
5,3,30,2,diurnal,batched,8,P1_dest_cluster,136.72932357401197
5,3,30,2,diurnal,batched,8,P1_dest_cluster,85.31871568407757
5,3,30,2,diurnal,batched,8,P1_dest_cluster,97.62396846810742
5,3,30,2,diurnal,batched,8,P1_dest_cluster,123.0700304374395
5,3,30,2,diurnal,batched,8,P1_dest_cluster,117.53928688313266
5,3,30,2,diurnal,batched,8,P2_cardinality,119.41016697116737
5,3,30,2,diurnal,batched,8,P2_cardinality,124.60498630139853
5,3,30,2,diurnal,batched,8,P2_cardinality,100.36507491496731
5,3,30,2,diurnal,batched,8,P2_cardinality,167.854730424271
5,3,30,2,diurnal,batched,8,P2_cardinality,102.65520851453353
5,3,30,2,diurnal,batched,8,P2_cardinality,125.86780228891998
5,3,30,2,diurnal,batched,8,P2_cardinality,127.89660432214899
5,3,30,2,diurnal,batched,8,P2_cardinality,125.86780228891998
5,3,30,2,diurnal,batched,8,P2_cardinality,125.8846583915372
5,3,30,2,diurnal,batched,8,P2_cardinality,129.96871697999308
5,3,30,2,diurnal,batched,8,P2_cardinality,95.13973302478296
5,3,30,2,diurnal,batched,8,P2_cardinality,134.8295404720929
5,3,30,2,diurnal,batched,8,P2_cardinality,127.7200495389807
5,3,30,2,diurnal,batched,8,P2_cardinality,127.7200495389807
5,3,30,2,diurnal,batched,8,P2_cardinality,130.72380788429714
5,3,30,2,diurnal,batched,8,P2_cardinality,108.78085327806696
5,3,30,2,diurnal,batched,8,P2_cardinality,133.3277810424329
5,3,30,2,diurnal,batched,8,P2_cardinality,105.8846583915372
5,3,30,2,diurnal,batched,8,P2_cardinality,101.90781032371194
5,3,30,2,diurnal,batched,8,P2_cardinality,120.68130902308293
5,3,30,2,diurnal,batched,8,P3_dir_balanced,104.70037080154388
5,3,30,2,diurnal,batched,8,P3_dir_balanced,104.32778104243289
5,3,30,2,diurnal,batched,8,P3_dir_balanced,121.74667467255526
5,3,30,2,diurnal,batched,8,P3_dir_balanced,186.73752820288297
5,3,30,2,diurnal,batched,8,P3_dir_balanced,127.72746620790956
5,3,30,2,diurnal,batched,8,P3_dir_balanced,98.2073230287969
5,3,30,2,diurnal,batched,8,P3_dir_balanced,116.12830475323233
5,3,30,2,diurnal,batched,8,P3_dir_balanced,139.23952173820726
5,3,30,2,diurnal,batched,8,P3_dir_balanced,111.2155215473903
5,3,30,2,diurnal,batched,8,P3_dir_balanced,125.3501773366782
5,3,30,2,diurnal,batched,8,P3_dir_balanced,85.31871568407757
5,3,30,2,diurnal,batched,8,P3_dir_balanced,134.54315908563441
5,3,30,2,diurnal,batched,8,P3_dir_balanced,142.79280149884357
5,3,30,2,diurnal,batched,8,P3_dir_balanced,104.34991150343733
5,3,30,2,diurnal,batched,8,P3_dir_balanced,130.39257005661094
5,3,30,2,diurnal,batched,8,P3_dir_balanced,159.60040654469682
5,3,30,2,diurnal,batched,8,P3_dir_balanced,140.13007196766642
5,3,30,2,diurnal,batched,8,P3_dir_balanced,132.55784952986892
5,3,30,2,diurnal,batched,8,P3_dir_balanced,189.72932357401197
5,3,30,2,diurnal,batched,8,P3_dir_balanced,119.87254166413126
5,3,30,2,diurnal,batched,8,P4_temporal,130.75599661541688
5,3,30,2,diurnal,batched,8,P4_temporal,127.18157353028158
5,3,30,2,diurnal,batched,8,P4_temporal,135.96913810001809
5,3,30,2,diurnal,batched,8,P4_temporal,127.18157353028158
5,3,30,2,diurnal,batched,8,P4_temporal,129.29552104668667
5,3,30,2,diurnal,batched,8,P4_temporal,129.29552104668667
5,3,30,2,diurnal,batched,8,P4_temporal,102.25164927296869
5,3,30,2,diurnal,batched,8,P4_temporal,173.75599661541688
5,3,30,2,diurnal,batched,8,P4_temporal,151.31871568407757
5,3,30,2,diurnal,batched,8,P4_temporal,124.00813580521378
5,3,30,2,diurnal,batched,8,P4_temporal,106.36689767961019
5,3,30,2,diurnal,batched,8,P4_temporal,130.53160126361502
5,3,30,2,diurnal,batched,8,P4_temporal,131.721090140554
5,3,30,2,diurnal,batched,8,P4_temporal,182.64941892916923
5,3,30,2,diurnal,batched,8,P4_temporal,122.57446499457804
5,3,30,2,diurnal,batched,8,P4_temporal,144.87729365551434
5,3,30,2,diurnal,batched,8,P4_temporal,173.75599661541688
5,3,30,2,diurnal,batched,8,P4_temporal,127.18157353028158
5,3,30,2,diurnal,batched,8,P4_temporal,180.29709674108886
5,3,30,2,diurnal,batched,8,P4_temporal,146.06752593979706
5,3,30,2,diurnal,batched,8,P5_phi,144.1409954588285
5,3,30,2,diurnal,batched,8,P5_phi,140.13007196766642
5,3,30,2,diurnal,batched,8,P5_phi,105.284987348318
5,3,30,2,diurnal,batched,8,P5_phi,119.87254166413126
5,3,30,2,diurnal,batched,8,P5_phi,132.55784952986892
5,3,30,2,diurnal,batched,8,P5_phi,144.74427752040265
5,3,30,2,diurnal,batched,8,P5_phi,105.284987348318
5,3,30,2,diurnal,batched,8,P5_phi,132.55784952986892
5,3,30,2,diurnal,batched,8,P5_phi,151.31871568407757
5,3,30,2,diurnal,batched,8,P5_phi,165.79280149884357
5,3,30,2,diurnal,batched,8,P5_phi,134.54315908563441
5,3,30,2,diurnal,batched,8,P5_phi,110.10620326459592
