config_id,F,n_amrs,n_elevators,demand,size,scheme,corner,makespan
1,3,5,2,uniform,16,3x3_CI,C1_I0,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,226.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,183.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,171.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,251.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,224.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,156.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,223.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,181.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,155.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,150.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,132.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,226.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,214.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,193.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,150.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,219.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,169.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,202.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,238.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,178.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,241.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,156.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,176.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,205.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,141.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,181.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,209.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,222.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,213.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,222.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,207.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,169.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,213.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,191.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,141.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,147.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,237.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,205.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,161.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,206.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,219.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,218.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,218.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,147.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,261.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,236.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,237.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,174.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,152.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,200.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,193.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,155.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,141.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,176.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,136.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,213.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,183.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,223.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,122.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,156.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,252.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,224.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,244.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,183.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,171.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,141.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,147.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,176.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,223.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,222.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,161.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,152.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,193.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,223.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,151.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,212.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,156.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,127.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,171.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,234.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I0,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,200.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,150.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,210.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,141.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,195.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,193.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,183.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,195.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,195.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,205.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,169.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,169.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,174.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,211.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,212.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,186.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,174.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,205.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,209.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,226.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,212.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,241.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,211.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,183.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,161.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,186.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,127.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,237.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,227.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,156.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,213.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,142.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,193.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,219.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,131.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,214.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,237.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,237.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,209.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,213.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,183.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,200.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,251.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,174.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,181.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,218.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,260.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,146.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,231.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,138.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,179.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,195.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,227.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,250.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,142.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,236.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,211.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,227.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,205.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,181.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,241.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,155.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,137.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,122.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,216.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,171.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,203.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,219.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,133.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,181.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,214.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,155.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,251.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,241.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,169.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,195.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,205.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,251.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,207.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,165.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,226.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,236.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,213.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,242.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,175.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I1,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,214.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,221.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,197.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,159.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,147.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,214.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,188.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,164.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,195.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,194.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,166.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,192.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,223.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,251.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,244.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,197.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,123.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,202.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,192.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,228.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,217.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,140.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,180.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,190.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,118.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,193.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,198.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,169.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,218.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,204.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,231.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,136.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,223.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,224.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,170.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,123.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,184.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,234.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,160.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,200.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,199.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,152.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,185.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,142.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,118.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,189.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,118.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,208.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,227.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,232.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,221.0
1,3,5,2,uniform,16,3x3_CI,C1_I2,113.0
