config_id,F,n_amrs,n_elevators,demand,model,size,arm,favorable_corner,makespan
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,95.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,76.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,118.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,142.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,128.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,152.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,119.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,133.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,128.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,119.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,114.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,151.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,123.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,98.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,148.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,172.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,114.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,118.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,132.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,118.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,133.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,113.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,114.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,104.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,161.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,143.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,137.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,158.0
0,3,5,1,uniform,abstraction,8,HC_HI,LC_LI,132.0
