config_id,F,n_amrs,n_elevators,demand,size,arm,ops_policy,wave_id,makespan
3,3,15,2,clustered,30,random,fifo,139,428.0
3,3,15,2,clustered,30,random,fifo,140,377.0
3,3,15,2,clustered,30,random,fifo,141,375.0
3,3,15,2,clustered,30,random,fifo,142,353.0
3,3,15,2,clustered,30,random,fifo,143,329.0
3,3,15,2,clustered,30,random,fifo,144,357.0
3,3,15,2,clustered,30,random,fifo,145,346.0
3,3,15,2,clustered,30,random,fifo,146,314.0
3,3,15,2,clustered,30,random,fifo,147,343.0
3,3,15,2,clustered,30,random,fifo,148,337.0
3,3,15,2,clustered,30,random,fifo,149,363.0
3,3,15,2,clustered,30,random,fifo,150,371.0
3,3,15,2,clustered,30,random,fifo,151,376.0
3,3,15,2,clustered,30,random,fifo,152,434.0
3,3,15,2,clustered,30,random,fifo,153,402.0
3,3,15,2,clustered,30,random,fifo,154,363.0
3,3,15,2,clustered,30,random,fifo,155,339.0
3,3,15,2,clustered,30,random,fifo,156,380.0
3,3,15,2,clustered,30,random,fifo,157,317.0
3,3,15,2,clustered,30,random,fifo,158,289.0
3,3,15,2,clustered,30,random,fifo,159,354.0
3,3,15,2,clustered,30,random,fifo,160,330.0
3,3,15,2,clustered,30,random,fifo,161,329.0
3,3,15,2,clustered,30,random,fifo,162,353.0
3,3,15,2,clustered,30,random,fifo,163,329.0
3,3,15,2,clustered,30,random,fifo,164,326.0
3,3,15,2,clustered,30,random,fifo,165,362.0
3,3,15,2,clustered,30,random,fifo,166,315.0
3,3,15,2,clustered,30,random,fifo,167,371.0
3,3,15,2,clustered,30,random,fifo,168,392.0
3,3,15,2,clustered,30,random,fifo,169,349.0
3,3,15,2,clustered,30,random,fifo,170,343.0
3,3,15,2,clustered,30,random,fifo,171,376.0
3,3,15,2,clustered,30,random,fifo,172,338.0
3,3,15,2,clustered,30,random,fifo,173,358.0
3,3,15,2,clustered,30,random,fifo,174,366.0
3,3,15,2,clustered,30,random,fifo,175,363.0
3,3,15,2,clustered,30,random,fifo,176,325.0
3,3,15,2,clustered,30,random,fifo,177,367.0
3,3,15,2,clustered,30,random,fifo,178,324.0
3,3,15,2,clustered,30,random,fifo,179,311.0
3,3,15,2,clustered,30,random,fifo,180,358.0
3,3,15,2,clustered,30,random,fifo,181,338.0
3,3,15,2,clustered,30,random,fifo,182,323.0
3,3,15,2,clustered,30,random,fifo,183,307.0
3,3,15,2,clustered,30,random,fifo,184,376.0
3,3,15,2,clustered,30,random,fifo,185,362.0
3,3,15,2,clustered,30,random,fifo,186,310.0
3,3,15,2,clustered,30,random,fifo,187,294.0
3,3,15,2,clustered,30,random,fifo,188,362.0
3,3,15,2,clustered,30,random,fifo,189,394.0
3,3,15,2,clustered,30,random,fifo,190,397.0
3,3,15,2,clustered,30,random,fifo,191,304.0
3,3,15,2,clustered,30,random,fifo,192,380.0
3,3,15,2,clustered,30,random,fifo,193,382.0
3,3,15,2,clustered,30,random,fifo,194,347.0
3,3,15,2,clustered,30,random,fifo,195,353.0
3,3,15,2,clustered,30,random,fifo,196,392.0
3,3,15,2,clustered,30,random,fifo,197,376.0
3,3,15,2,clustered,30,random,fifo,198,310.0
3,3,15,2,clustered,30,random,fifo,199,314.0
3,3,15,2,clustered,30,random,cluster,0,261.0
3,3,15,2,clustered,30,random,cluster,1,334.0
3,3,15,2,clustered,30,random,cluster,2,275.0
3,3,15,2,clustered,30,random,cluster,3,258.0
3,3,15,2,clustered,30,random,cluster,4,320.0
3,3,15,2,clustered,30,random,cluster,5,319.0
3,3,15,2,clustered,30,random,cluster,6,330.0
3,3,15,2,clustered,30,random,cluster,7,302.0
3,3,15,2,clustered,30,random,cluster,8,314.0
3,3,15,2,clustered,30,random,cluster,9,301.0
3,3,15,2,clustered,30,random,cluster,10,282.0
3,3,15,2,clustered,30,random,cluster,11,329.0
3,3,15,2,clustered,30,random,cluster,12,305.0
3,3,15,2,clustered,30,random,cluster,13,277.0
3,3,15,2,clustered,30,random,cluster,14,297.0
3,3,15,2,clustered,30,random,cluster,15,306.0
3,3,15,2,clustered,30,random,cluster,16,329.0
3,3,15,2,clustered,30,random,cluster,17,319.0
3,3,15,2,clustered,30,random,cluster,18,310.0
3,3,15,2,clustered,30,random,cluster,19,281.0
3,3,15,2,clustered,30,random,cluster,20,277.0
3,3,15,2,clustered,30,random,cluster,21,291.0
3,3,15,2,clustered,30,random,cluster,22,290.0
3,3,15,2,clustered,30,random,cluster,23,343.0
3,3,15,2,clustered,30,random,cluster,24,300.0
3,3,15,2,clustered,30,random,cluster,25,309.0
3,3,15,2,clustered,30,random,cluster,26,339.0
3,3,15,2,clustered,30,random,cluster,27,344.0
3,3,15,2,clustered,30,random,cluster,28,320.0
3,3,15,2,clustered,30,random,cluster,29,262.0
3,3,15,2,clustered,30,random,cluster,30,281.0
3,3,15,2,clustered,30,random,cluster,31,330.0
3,3,15,2,clustered,30,random,cluster,32,323.0
3,3,15,2,clustered,30,random,cluster,33,353.0
3,3,15,2,clustered,30,random,cluster,34,314.0
3,3,15,2,clustered,30,random,cluster,35,328.0
3,3,15,2,clustered,30,random,cluster,36,303.0
3,3,15,2,clustered,30,random,cluster,37,334.0
3,3,15,2,clustered,30,random,cluster,38,348.0
3,3,15,2,clustered,30,random,cluster,39,263.0
3,3,15,2,clustered,30,random,cluster,40,299.0
3,3,15,2,clustered,30,random,cluster,41,323.0
3,3,15,2,clustered,30,random,cluster,42,262.0
3,3,15,2,clustered,30,random,cluster,43,274.0
3,3,15,2,clustered,30,random,cluster,44,354.0
3,3,15,2,clustered,30,random,cluster,45,315.0
3,3,15,2,clustered,30,random,cluster,46,320.0
3,3,15,2,clustered,30,random,cluster,47,276.0
3,3,15,2,clustered,30,random,cluster,48,307.0
3,3,15,2,clustered,30,random,cluster,49,282.0
3,3,15,2,clustered,30,random,cluster,50,347.0
3,3,15,2,clustered,30,random,cluster,51,322.0
3,3,15,2,clustered,30,random,cluster,52,296.0
3,3,15,2,clustered,30,random,cluster,53,258.0
3,3,15,2,clustered,30,random,cluster,54,256.0
3,3,15,2,clustered,30,random,cluster,55,302.0
3,3,15,2,clustered,30,random,cluster,56,301.0
3,3,15,2,clustered,30,random,cluster,57,335.0
3,3,15,2,clustered,30,random,cluster,58,296.0
3,3,15,2,clustered,30,random,cluster,59,349.0
3,3,15,2,clustered,30,random,cluster,60,296.0
3,3,15,2,clustered,30,random,cluster,61,315.0
3,3,15,2,clustered,30,random,cluster,62,305.0
3,3,15,2,clustered,30,random,cluster,63,281.0
3,3,15,2,clustered,30,random,cluster,64,310.0
3,3,15,2,clustered,30,random,cluster,65,291.0
3,3,15,2,clustered,30,random,cluster,66,311.0
3,3,15,2,clustered,30,random,cluster,67,296.0
3,3,15,2,clustered,30,random,cluster,68,305.0
3,3,15,2,clustered,30,random,cluster,69,316.0
3,3,15,2,clustered,30,random,cluster,70,281.0
3,3,15,2,clustered,30,random,cluster,71,281.0
3,3,15,2,clustered,30,random,cluster,72,295.0
3,3,15,2,clustered,30,random,cluster,73,295.0
3,3,15,2,clustered,30,random,cluster,74,309.0
3,3,15,2,clustered,30,random,cluster,75,353.0
3,3,15,2,clustered,30,random,cluster,76,301.0
3,3,15,2,clustered,30,random,cluster,77,297.0
3,3,15,2,clustered,30,random,cluster,78,324.0
3,3,15,2,clustered,30,random,cluster,79,286.0
3,3,15,2,clustered,30,random,cluster,80,296.0
3,3,15,2,clustered,30,random,cluster,81,328.0
3,3,15,2,clustered,30,random,cluster,82,266.0
3,3,15,2,clustered,30,random,cluster,83,319.0
3,3,15,2,clustered,30,random,cluster,84,311.0
3,3,15,2,clustered,30,random,cluster,85,314.0
3,3,15,2,clustered,30,random,cluster,86,305.0
3,3,15,2,clustered,30,random,cluster,87,263.0
3,3,15,2,clustered,30,random,cluster,88,310.0
3,3,15,2,clustered,30,random,cluster,89,281.0
3,3,15,2,clustered,30,random,cluster,90,304.0
3,3,15,2,clustered,30,random,cluster,91,324.0
3,3,15,2,clustered,30,random,cluster,92,258.0
3,3,15,2,clustered,30,random,cluster,93,325.0
3,3,15,2,clustered,30,random,cluster,94,337.0
3,3,15,2,clustered,30,random,cluster,95,282.0
3,3,15,2,clustered,30,random,cluster,96,330.0
3,3,15,2,clustered,30,random,cluster,97,270.0
3,3,15,2,clustered,30,random,cluster,98,263.0
3,3,15,2,clustered,30,random,cluster,99,282.0
3,3,15,2,clustered,30,random,cluster,100,296.0
3,3,15,2,clustered,30,random,cluster,101,318.0
3,3,15,2,clustered,30,random,cluster,102,295.0
3,3,15,2,clustered,30,random,cluster,103,247.0
3,3,15,2,clustered,30,random,cluster,104,322.0
3,3,15,2,clustered,30,random,cluster,105,277.0
3,3,15,2,clustered,30,random,cluster,106,296.0
3,3,15,2,clustered,30,random,cluster,107,323.0
3,3,15,2,clustered,30,random,cluster,108,305.0
3,3,15,2,clustered,30,random,cluster,109,285.0
3,3,15,2,clustered,30,random,cluster,110,304.0
3,3,15,2,clustered,30,random,cluster,111,325.0
3,3,15,2,clustered,30,random,cluster,112,284.0
3,3,15,2,clustered,30,random,cluster,113,266.0
3,3,15,2,clustered,30,random,cluster,114,287.0
3,3,15,2,clustered,30,random,cluster,115,300.0
3,3,15,2,clustered,30,random,cluster,116,330.0
3,3,15,2,clustered,30,random,cluster,117,301.0
3,3,15,2,clustered,30,random,cluster,118,320.0
3,3,15,2,clustered,30,random,cluster,119,291.0
3,3,15,2,clustered,30,random,cluster,120,238.0
3,3,15,2,clustered,30,random,cluster,121,291.0
3,3,15,2,clustered,30,random,cluster,122,284.0
3,3,15,2,clustered,30,random,cluster,123,258.0
3,3,15,2,clustered,30,random,cluster,124,350.0
3,3,15,2,clustered,30,random,cluster,125,306.0
3,3,15,2,clustered,30,random,cluster,126,325.0
3,3,15,2,clustered,30,random,cluster,127,335.0
3,3,15,2,clustered,30,random,cluster,128,248.0
3,3,15,2,clustered,30,random,cluster,129,272.0
3,3,15,2,clustered,30,random,cluster,130,323.0
3,3,15,2,clustered,30,random,cluster,131,320.0
3,3,15,2,clustered,30,random,cluster,132,304.0
3,3,15,2,clustered,30,random,cluster,133,286.0
3,3,15,2,clustered,30,random,cluster,134,276.0
3,3,15,2,clustered,30,random,cluster,135,313.0
3,3,15,2,clustered,30,random,cluster,136,286.0
3,3,15,2,clustered,30,random,cluster,137,334.0
3,3,15,2,clustered,30,random,cluster,138,302.0
3,3,15,2,clustered,30,random,cluster,139,304.0
3,3,15,2,clustered,30,random,cluster,140,334.0
3,3,15,2,clustered,30,random,cluster,141,323.0
3,3,15,2,clustered,30,random,cluster,142,277.0
3,3,15,2,clustered,30,random,cluster,143,257.0
3,3,15,2,clustered,30,random,cluster,144,267.0
3,3,15,2,clustered,30,random,cluster,145,302.0
3,3,15,2,clustered,30,random,cluster,146,312.0
3,3,15,2,clustered,30,random,cluster,147,319.0
3,3,15,2,clustered,30,random,cluster,148,268.0
3,3,15,2,clustered,30,random,cluster,149,300.0
3,3,15,2,clustered,30,random,cluster,150,309.0
3,3,15,2,clustered,30,random,cluster,151,329.0
3,3,15,2,clustered,30,random,cluster,152,325.0
3,3,15,2,clustered,30,random,cluster,153,374.0
3,3,15,2,clustered,30,random,cluster,154,291.0
3,3,15,2,clustered,30,random,cluster,155,282.0
3,3,15,2,clustered,30,random,cluster,156,286.0
3,3,15,2,clustered,30,random,cluster,157,220.0
3,3,15,2,clustered,30,random,cluster,158,266.0
3,3,15,2,clustered,30,random,cluster,159,283.0
3,3,15,2,clustered,30,random,cluster,160,296.0
3,3,15,2,clustered,30,random,cluster,161,309.0
3,3,15,2,clustered,30,random,cluster,162,294.0
3,3,15,2,clustered,30,random,cluster,163,306.0
3,3,15,2,clustered,30,random,cluster,164,283.0
3,3,15,2,clustered,30,random,cluster,165,299.0
3,3,15,2,clustered,30,random,cluster,166,298.0
3,3,15,2,clustered,30,random,cluster,167,324.0
3,3,15,2,clustered,30,random,cluster,168,301.0
3,3,15,2,clustered,30,random,cluster,169,311.0
3,3,15,2,clustered,30,random,cluster,170,300.0
3,3,15,2,clustered,30,random,cluster,171,314.0
3,3,15,2,clustered,30,random,cluster,172,329.0
3,3,15,2,clustered,30,random,cluster,173,273.0
3,3,15,2,clustered,30,random,cluster,174,309.0
3,3,15,2,clustered,30,random,cluster,175,334.0
3,3,15,2,clustered,30,random,cluster,176,239.0
3,3,15,2,clustered,30,random,cluster,177,266.0
3,3,15,2,clustered,30,random,cluster,178,291.0
3,3,15,2,clustered,30,random,cluster,179,306.0
3,3,15,2,clustered,30,random,cluster,180,324.0
3,3,15,2,clustered,30,random,cluster,181,348.0
3,3,15,2,clustered,30,random,cluster,182,324.0
3,3,15,2,clustered,30,random,cluster,183,278.0
3,3,15,2,clustered,30,random,cluster,184,291.0
3,3,15,2,clustered,30,random,cluster,185,327.0
3,3,15,2,clustered,30,random,cluster,186,295.0
3,3,15,2,clustered,30,random,cluster,187,293.0
3,3,15,2,clustered,30,random,cluster,188,329.0
3,3,15,2,clustered,30,random,cluster,189,319.0
3,3,15,2,clustered,30,random,cluster,190,316.0
3,3,15,2,clustered,30,random,cluster,191,280.0
3,3,15,2,clustered,30,random,cluster,192,295.0
3,3,15,2,clustered,30,random,cluster,193,343.0
3,3,15,2,clustered,30,random,cluster,194,280.0
3,3,15,2,clustered,30,random,cluster,195,296.0
3,3,15,2,clustered,30,random,cluster,196,309.0
3,3,15,2,clustered,30,random,cluster,197,290.0
3,3,15,2,clustered,30,random,cluster,198,311.0
3,3,15,2,clustered,30,random,cluster,199,310.0
3,3,15,2,clustered,30,phi_corner,fifo,0,319.0
3,3,15,2,clustered,30,phi_corner,fifo,1,356.0
3,3,15,2,clustered,30,phi_corner,fifo,2,367.0
3,3,15,2,clustered,30,phi_corner,fifo,3,271.0
3,3,15,2,clustered,30,phi_corner,fifo,4,325.0
3,3,15,2,clustered,30,phi_corner,fifo,5,430.0
3,3,15,2,clustered,30,phi_corner,fifo,6,361.0
3,3,15,2,clustered,30,phi_corner,fifo,7,317.0
3,3,15,2,clustered,30,phi_corner,fifo,8,297.0
3,3,15,2,clustered,30,phi_corner,fifo,9,290.0
3,3,15,2,clustered,30,phi_corner,fifo,10,351.0
3,3,15,2,clustered,30,phi_corner,fifo,11,324.0
3,3,15,2,clustered,30,phi_corner,fifo,12,305.0
3,3,15,2,clustered,30,phi_corner,fifo,13,406.0
3,3,15,2,clustered,30,phi_corner,fifo,14,285.0
3,3,15,2,clustered,30,phi_corner,fifo,15,289.0
3,3,15,2,clustered,30,phi_corner,fifo,16,328.0
3,3,15,2,clustered,30,phi_corner,fifo,17,295.0
3,3,15,2,clustered,30,phi_corner,fifo,18,299.0
3,3,15,2,clustered,30,phi_corner,fifo,19,344.0
3,3,15,2,clustered,30,phi_corner,fifo,20,343.0
3,3,15,2,clustered,30,phi_corner,fifo,21,300.0
3,3,15,2,clustered,30,phi_corner,fifo,22,292.0
3,3,15,2,clustered,30,phi_corner,fifo,23,344.0
3,3,15,2,clustered,30,phi_corner,fifo,24,280.0
3,3,15,2,clustered,30,phi_corner,fifo,25,319.0
3,3,15,2,clustered,30,phi_corner,fifo,26,300.0
3,3,15,2,clustered,30,phi_corner,fifo,27,338.0
3,3,15,2,clustered,30,phi_corner,fifo,28,282.0
3,3,15,2,clustered,30,phi_corner,fifo,29,291.0
3,3,15,2,clustered,30,phi_corner,fifo,30,343.0
3,3,15,2,clustered,30,phi_corner,fifo,31,314.0
3,3,15,2,clustered,30,phi_corner,fifo,32,291.0
3,3,15,2,clustered,30,phi_corner,fifo,33,301.0
3,3,15,2,clustered,30,phi_corner,fifo,34,275.0
3,3,15,2,clustered,30,phi_corner,fifo,35,293.0
3,3,15,2,clustered,30,phi_corner,fifo,36,362.0
3,3,15,2,clustered,30,phi_corner,fifo,37,391.0
3,3,15,2,clustered,30,phi_corner,fifo,38,361.0
3,3,15,2,clustered,30,phi_corner,fifo,39,361.0
3,3,15,2,clustered,30,phi_corner,fifo,40,353.0
3,3,15,2,clustered,30,phi_corner,fifo,41,328.0
3,3,15,2,clustered,30,phi_corner,fifo,42,334.0
3,3,15,2,clustered,30,phi_corner,fifo,43,405.0
3,3,15,2,clustered,30,phi_corner,fifo,44,367.0
3,3,15,2,clustered,30,phi_corner,fifo,45,440.0
3,3,15,2,clustered,30,phi_corner,fifo,46,352.0
3,3,15,2,clustered,30,phi_corner,fifo,47,316.0
3,3,15,2,clustered,30,phi_corner,fifo,48,314.0
3,3,15,2,clustered,30,phi_corner,fifo,49,366.0
3,3,15,2,clustered,30,phi_corner,fifo,50,315.0
3,3,15,2,clustered,30,phi_corner,fifo,51,353.0
3,3,15,2,clustered,30,phi_corner,fifo,52,334.0
3,3,15,2,clustered,30,phi_corner,fifo,53,328.0
3,3,15,2,clustered,30,phi_corner,fifo,54,330.0
3,3,15,2,clustered,30,phi_corner,fifo,55,289.0
3,3,15,2,clustered,30,phi_corner,fifo,56,365.0
3,3,15,2,clustered,30,phi_corner,fifo,57,278.0
3,3,15,2,clustered,30,phi_corner,fifo,58,280.0
3,3,15,2,clustered,30,phi_corner,fifo,59,324.0
3,3,15,2,clustered,30,phi_corner,fifo,60,366.0
3,3,15,2,clustered,30,phi_corner,fifo,61,316.0
3,3,15,2,clustered,30,phi_corner,fifo,62,325.0
3,3,15,2,clustered,30,phi_corner,fifo,63,293.0
3,3,15,2,clustered,30,phi_corner,fifo,64,402.0
3,3,15,2,clustered,30,phi_corner,fifo,65,329.0
3,3,15,2,clustered,30,phi_corner,fifo,66,313.0
3,3,15,2,clustered,30,phi_corner,fifo,67,268.0
3,3,15,2,clustered,30,phi_corner,fifo,68,316.0
3,3,15,2,clustered,30,phi_corner,fifo,69,319.0
3,3,15,2,clustered,30,phi_corner,fifo,70,319.0
3,3,15,2,clustered,30,phi_corner,fifo,71,339.0
3,3,15,2,clustered,30,phi_corner,fifo,72,333.0
3,3,15,2,clustered,30,phi_corner,fifo,73,335.0
3,3,15,2,clustered,30,phi_corner,fifo,74,391.0
3,3,15,2,clustered,30,phi_corner,fifo,75,280.0
3,3,15,2,clustered,30,phi_corner,fifo,76,290.0
3,3,15,2,clustered,30,phi_corner,fifo,77,386.0
3,3,15,2,clustered,30,phi_corner,fifo,78,303.0
3,3,15,2,clustered,30,phi_corner,fifo,79,430.0
3,3,15,2,clustered,30,phi_corner,fifo,80,292.0
3,3,15,2,clustered,30,phi_corner,fifo,81,289.0
3,3,15,2,clustered,30,phi_corner,fifo,82,304.0
3,3,15,2,clustered,30,phi_corner,fifo,83,334.0
3,3,15,2,clustered,30,phi_corner,fifo,84,405.0
3,3,15,2,clustered,30,phi_corner,fifo,85,294.0
3,3,15,2,clustered,30,phi_corner,fifo,86,304.0
3,3,15,2,clustered,30,phi_corner,fifo,87,289.0
3,3,15,2,clustered,30,phi_corner,fifo,88,303.0
3,3,15,2,clustered,30,phi_corner,fifo,89,296.0
3,3,15,2,clustered,30,phi_corner,fifo,90,314.0
3,3,15,2,clustered,30,phi_corner,fifo,91,295.0
3,3,15,2,clustered,30,phi_corner,fifo,92,319.0
3,3,15,2,clustered,30,phi_corner,fifo,93,371.0
3,3,15,2,clustered,30,phi_corner,fifo,94,315.0
3,3,15,2,clustered,30,phi_corner,fifo,95,315.0
3,3,15,2,clustered,30,phi_corner,fifo,96,334.0
3,3,15,2,clustered,30,phi_corner,fifo,97,296.0
3,3,15,2,clustered,30,phi_corner,fifo,98,366.0
3,3,15,2,clustered,30,phi_corner,fifo,99,378.0
3,3,15,2,clustered,30,phi_corner,fifo,100,354.0
3,3,15,2,clustered,30,phi_corner,fifo,101,296.0
3,3,15,2,clustered,30,phi_corner,fifo,102,318.0
3,3,15,2,clustered,30,phi_corner,fifo,103,325.0
3,3,15,2,clustered,30,phi_corner,fifo,104,354.0
3,3,15,2,clustered,30,phi_corner,fifo,105,286.0
3,3,15,2,clustered,30,phi_corner,fifo,106,324.0
3,3,15,2,clustered,30,phi_corner,fifo,107,377.0
3,3,15,2,clustered,30,phi_corner,fifo,108,302.0
3,3,15,2,clustered,30,phi_corner,fifo,109,319.0
3,3,15,2,clustered,30,phi_corner,fifo,110,386.0
3,3,15,2,clustered,30,phi_corner,fifo,111,280.0
3,3,15,2,clustered,30,phi_corner,fifo,112,323.0
3,3,15,2,clustered,30,phi_corner,fifo,113,366.0
3,3,15,2,clustered,30,phi_corner,fifo,114,347.0
3,3,15,2,clustered,30,phi_corner,fifo,115,334.0
3,3,15,2,clustered,30,phi_corner,fifo,116,358.0
3,3,15,2,clustered,30,phi_corner,fifo,117,343.0
3,3,15,2,clustered,30,phi_corner,fifo,118,430.0
3,3,15,2,clustered,30,phi_corner,fifo,119,290.0
3,3,15,2,clustered,30,phi_corner,fifo,120,329.0
3,3,15,2,clustered,30,phi_corner,fifo,121,323.0
3,3,15,2,clustered,30,phi_corner,fifo,122,297.0
3,3,15,2,clustered,30,phi_corner,fifo,123,316.0
3,3,15,2,clustered,30,phi_corner,fifo,124,233.0
3,3,15,2,clustered,30,phi_corner,fifo,125,378.0
3,3,15,2,clustered,30,phi_corner,fifo,126,314.0
3,3,15,2,clustered,30,phi_corner,fifo,127,339.0
3,3,15,2,clustered,30,phi_corner,fifo,128,293.0
3,3,15,2,clustered,30,phi_corner,fifo,129,301.0
3,3,15,2,clustered,30,phi_corner,fifo,130,267.0
3,3,15,2,clustered,30,phi_corner,fifo,131,282.0
3,3,15,2,clustered,30,phi_corner,fifo,132,311.0
3,3,15,2,clustered,30,phi_corner,fifo,133,339.0
3,3,15,2,clustered,30,phi_corner,fifo,134,339.0
3,3,15,2,clustered,30,phi_corner,fifo,135,316.0
3,3,15,2,clustered,30,phi_corner,fifo,136,306.0
3,3,15,2,clustered,30,phi_corner,fifo,137,285.0
3,3,15,2,clustered,30,phi_corner,fifo,138,310.0
3,3,15,2,clustered,30,phi_corner,fifo,139,406.0
3,3,15,2,clustered,30,phi_corner,fifo,140,328.0
3,3,15,2,clustered,30,phi_corner,fifo,141,319.0
3,3,15,2,clustered,30,phi_corner,fifo,142,319.0
3,3,15,2,clustered,30,phi_corner,fifo,143,347.0
3,3,15,2,clustered,30,phi_corner,fifo,144,286.0
3,3,15,2,clustered,30,phi_corner,fifo,145,348.0
3,3,15,2,clustered,30,phi_corner,fifo,146,291.0
3,3,15,2,clustered,30,phi_corner,fifo,147,282.0
3,3,15,2,clustered,30,phi_corner,fifo,148,314.0
3,3,15,2,clustered,30,phi_corner,fifo,149,377.0
3,3,15,2,clustered,30,phi_corner,fifo,150,391.0
3,3,15,2,clustered,30,phi_corner,fifo,151,338.0
3,3,15,2,clustered,30,phi_corner,fifo,152,343.0
3,3,15,2,clustered,30,phi_corner,fifo,153,271.0
3,3,15,2,clustered,30,phi_corner,fifo,154,267.0
3,3,15,2,clustered,30,phi_corner,fifo,155,300.0
3,3,15,2,clustered,30,phi_corner,fifo,156,333.0
3,3,15,2,clustered,30,phi_corner,fifo,157,294.0
3,3,15,2,clustered,30,phi_corner,fifo,158,358.0
3,3,15,2,clustered,30,phi_corner,fifo,159,297.0
3,3,15,2,clustered,30,phi_corner,fifo,160,315.0
3,3,15,2,clustered,30,phi_corner,fifo,161,309.0
3,3,15,2,clustered,30,phi_corner,fifo,162,305.0
3,3,15,2,clustered,30,phi_corner,fifo,163,310.0
3,3,15,2,clustered,30,phi_corner,fifo,164,339.0
3,3,15,2,clustered,30,phi_corner,fifo,165,320.0
3,3,15,2,clustered,30,phi_corner,fifo,166,386.0
3,3,15,2,clustered,30,phi_corner,fifo,167,319.0
3,3,15,2,clustered,30,phi_corner,fifo,168,314.0
3,3,15,2,clustered,30,phi_corner,fifo,169,252.0
3,3,15,2,clustered,30,phi_corner,fifo,170,257.0
3,3,15,2,clustered,30,phi_corner,fifo,171,410.0
3,3,15,2,clustered,30,phi_corner,fifo,172,358.0
3,3,15,2,clustered,30,phi_corner,fifo,173,319.0
3,3,15,2,clustered,30,phi_corner,fifo,174,301.0
3,3,15,2,clustered,30,phi_corner,fifo,175,363.0
3,3,15,2,clustered,30,phi_corner,fifo,176,330.0
3,3,15,2,clustered,30,phi_corner,fifo,177,276.0
3,3,15,2,clustered,30,phi_corner,fifo,178,351.0
3,3,15,2,clustered,30,phi_corner,fifo,179,300.0
3,3,15,2,clustered,30,phi_corner,fifo,180,367.0
3,3,15,2,clustered,30,phi_corner,fifo,181,317.0
3,3,15,2,clustered,30,phi_corner,fifo,182,352.0
3,3,15,2,clustered,30,phi_corner,fifo,183,358.0
3,3,15,2,clustered,30,phi_corner,fifo,184,314.0
3,3,15,2,clustered,30,phi_corner,fifo,185,278.0
3,3,15,2,clustered,30,phi_corner,fifo,186,290.0
3,3,15,2,clustered,30,phi_corner,fifo,187,333.0
3,3,15,2,clustered,30,phi_corner,fifo,188,347.0
3,3,15,2,clustered,30,phi_corner,fifo,189,319.0
3,3,15,2,clustered,30,phi_corner,fifo,190,424.0
3,3,15,2,clustered,30,phi_corner,fifo,191,326.0
3,3,15,2,clustered,30,phi_corner,fifo,192,372.0
3,3,15,2,clustered,30,phi_corner,fifo,193,295.0
3,3,15,2,clustered,30,phi_corner,fifo,194,362.0
3,3,15,2,clustered,30,phi_corner,fifo,195,325.0
3,3,15,2,clustered,30,phi_corner,fifo,196,304.0
3,3,15,2,clustered,30,phi_corner,fifo,197,315.0
3,3,15,2,clustered,30,phi_corner,fifo,198,367.0
3,3,15,2,clustered,30,phi_corner,fifo,199,352.0
3,3,15,2,clustered,30,phi_corner,cluster,0,281.0
3,3,15,2,clustered,30,phi_corner,cluster,1,253.0
3,3,15,2,clustered,30,phi_corner,cluster,2,272.0
3,3,15,2,clustered,30,phi_corner,cluster,3,261.0
3,3,15,2,clustered,30,phi_corner,cluster,4,286.0
3,3,15,2,clustered,30,phi_corner,cluster,5,310.0
3,3,15,2,clustered,30,phi_corner,cluster,6,275.0
3,3,15,2,clustered,30,phi_corner,cluster,7,297.0
3,3,15,2,clustered,30,phi_corner,cluster,8,281.0
3,3,15,2,clustered,30,phi_corner,cluster,9,251.0
3,3,15,2,clustered,30,phi_corner,cluster,10,290.0
3,3,15,2,clustered,30,phi_corner,cluster,11,291.0
3,3,15,2,clustered,30,phi_corner,cluster,12,278.0
3,3,15,2,clustered,30,phi_corner,cluster,13,311.0
3,3,15,2,clustered,30,phi_corner,cluster,14,294.0
3,3,15,2,clustered,30,phi_corner,cluster,15,266.0
3,3,15,2,clustered,30,phi_corner,cluster,16,262.0
3,3,15,2,clustered,30,phi_corner,cluster,17,267.0
3,3,15,2,clustered,30,phi_corner,cluster,18,261.0
3,3,15,2,clustered,30,phi_corner,cluster,19,286.0
3,3,15,2,clustered,30,phi_corner,cluster,20,261.0
3,3,15,2,clustered,30,phi_corner,cluster,21,240.0
3,3,15,2,clustered,30,phi_corner,cluster,22,192.0
3,3,15,2,clustered,30,phi_corner,cluster,23,286.0
3,3,15,2,clustered,30,phi_corner,cluster,24,290.0
3,3,15,2,clustered,30,phi_corner,cluster,25,281.0
3,3,15,2,clustered,30,phi_corner,cluster,26,266.0
3,3,15,2,clustered,30,phi_corner,cluster,27,282.0
3,3,15,2,clustered,30,phi_corner,cluster,28,282.0
3,3,15,2,clustered,30,phi_corner,cluster,29,261.0
3,3,15,2,clustered,30,phi_corner,cluster,30,267.0
3,3,15,2,clustered,30,phi_corner,cluster,31,300.0
3,3,15,2,clustered,30,phi_corner,cluster,32,294.0
3,3,15,2,clustered,30,phi_corner,cluster,33,243.0
3,3,15,2,clustered,30,phi_corner,cluster,34,266.0
3,3,15,2,clustered,30,phi_corner,cluster,35,275.0
3,3,15,2,clustered,30,phi_corner,cluster,36,377.0
3,3,15,2,clustered,30,phi_corner,cluster,37,356.0
3,3,15,2,clustered,30,phi_corner,cluster,38,257.0
